name,lat,lon
6313,-13.228683162921149,31.182967904548725
6314,-13.138293478025478,31.182950968129937
6315,-13.04790315897034,31.18293415810269
6316,-12.957512209805728,31.18291747424677
6317,-12.867120634588078,31.18290091634384
6318,-12.776728437380193,31.18288448417735
6319,-12.686335622251178,31.182868177532608
6320,-12.595942193276477,31.18285199619673
6321,-12.50554815453774,31.182835939958647
6322,-12.415153510122847,31.182820008609102
6323,-12.324758264125846,31.182804201940623
6324,-12.234362420646908,31.18278851974753
6325,-12.143965983792274,31.18277296182596
6326,-12.05356895767424,31.18275752797379
6327,-11.963171346411112,31.18274221799068
6328,-11.872773154127142,31.182727031678077
6329,-11.782374384952492,31.18271196883916
6330,-11.691975043023229,31.182697029278877
6331,-11.601575132481216,31.18268221280391
6332,-11.51117465747413,31.182667519222704
6333,-11.420773622155398,31.182652948345417
6334,-11.330372030684147,31.18263849998394
6335,-11.239969887225184,31.182624173951893
6336,-11.149567195948917,31.182609970064604
6337,-11.059163961031354,31.18259588813911
6338,-10.968760186654034,31.182581927994168
6339,-10.878355877003983,31.18256808945021
6340,-10.787951036273704,31.182554372329385
6341,-10.6975456686611,31.18254077645551
6342,-10.607139778369426,31.18252730165409
6343,-10.516733369607298,31.182513947752312
6344,-10.426326446588586,31.18250071457902
6345,-10.33591901353242,31.18248760196473
6346,-10.245511074663108,31.18247460974163
6347,-10.155102634210138,31.18246173774353
6348,-10.064693696408092,31.182448985805927
6349,-9.974284265496628,31.18243635376593
6350,-9.883874345720423,31.18242384146231
6351,-9.793463941329154,31.182411448735447
6352,-9.703053056577424,31.18239917542737
6353,-9.612641695724742,31.18238702138173
6354,-9.522229863035465,31.182374986443783
6355,-9.431817562778749,31.182363070460404
6356,-9.341404799228538,31.182351273280084
6357,-9.250991576663502,31.182339594752907
6358,-9.16057789936696,31.182328034730563
6359,-9.070163771626907,31.18231659306633
6360,-8.9797491977359,31.18230526961509
6361,-8.889334181991062,31.18229406423329
6362,-8.79891872869402,31.182282976778968
6363,-8.708502842150859,31.18227200711174
6364,-8.618086526672078,31.1822611550928
6365,-14.670337561397938,31.277499687597064
6366,-14.579958533683604,31.277480703908967
6367,-14.489578808110798,31.277461850379684
6368,-14.399198388621723,31.27744312675863
6369,-14.308817279165678,31.27742453279716
6370,-14.218435483698972,31.2774060682486
6371,-14.128053006184851,31.27738773286824
6372,-14.03766985059357,31.27736952641327
6373,-13.947286020902222,31.27735144864285
6374,-13.856901521094793,31.277333499318047
6375,-13.766516355162077,31.277315678201848
6376,-13.676130527101629,31.27729798505915
6377,-13.58574404091777,31.277280419656744
6378,-13.49535690062148,31.27726298176333
6379,-13.40496911023044,31.277245671149466
6380,-13.314580673768909,31.27722848758761
6381,-13.224191595267747,31.27721143085209
6382,-13.133801878764334,31.27719450071909
6383,-13.043411528302542,31.27717769696665
6384,-12.95302054793271,31.277161019374645
6385,-12.862628941711565,31.277144467724813
6386,-12.772236713702227,31.27712804180072
6387,-12.681843867974138,31.27711174138776
6388,-12.591450408603029,31.277095566273125
6389,-12.501056339670876,31.277079516245845
6390,-12.410661665265858,31.277063591096745
6391,-12.320266389482333,31.27704779061845
6392,-12.22987051642077,31.277032114605376
6393,-12.139474050187712,31.27701656285373
6394,-12.049076994895769,31.27700113516149
6395,-11.958679354663513,31.27698583132841
6396,-11.868281133615522,31.27697065115601
6397,-11.777882335882234,31.27695559444756
6398,-11.687482965600006,31.2769406610081
6399,-11.597083026911,31.2769258506444
6400,-11.506682523963176,31.27691116316498
6401,-11.416281460910248,31.27689659838009
6402,-11.325879841911624,31.27688215610171
6403,-11.235477671132372,31.276867836143545
6404,-11.145074952743208,31.276853638321
6405,-11.054671690920406,31.276839562451208
6406,-10.964267889845766,31.276825608353004
6407,-10.87386355370661,31.276811775846912
6408,-10.783458686695694,31.276798064755155
6409,-10.69305329301118,31.276784474901635
6410,-10.602647376856616,31.276771006111947
6411,-10.512240942440869,31.276757658213352
6412,-10.421833993978062,31.276744431034786
6413,-10.331426535687584,31.27673132440684
6414,-10.241018571794015,31.276718338161785
6415,-10.150610106527088,31.276705472133525
6416,-10.060201144121638,31.27669272615762
6417,-9.969791688817574,31.27668010007128
6418,-9.879381744859836,31.27666759371333
6419,-9.788971316498325,31.276655206924268
6420,-9.6985604079879,31.276642939546186
6421,-9.608149023588306,31.2766307914228
6422,-9.517737167564142,31.276618762399465
6423,-9.427324844184811,31.27660685232313
6424,-9.336912057724488,31.276595061042364
6425,-9.246498812462065,31.27658338840734
6426,-9.156085112681112,31.276571834269813
6427,-9.065670962669843,31.27656039848316
6428,-8.97525636672104,31.27654908090232
6429,-8.884841329132053,31.27653788138383
6430,-8.794425854204732,31.276526799785803
6431,-8.70400994624538,31.276515835967945
6432,-8.613593609564719,31.2765049897915
6433,-14.665800944333398,31.37173834309348
6434,-14.575421881495751,31.371719365944784
6435,-14.485042120997331,31.371700518942284
6436,-14.39466166678072,31.37168180183549
6437,-14.304280522795551,31.37166321437585
6438,-14.213898692998496,31.371644756316797
6439,-14.123516181353162,31.371626427413688
6440,-14.033132991830126,31.37160822742385
6441,-13.942749128406843,31.371590156106524
6442,-13.852364595067636,31.37157221322287
6443,-13.761979395803635,31.371554398535974
6444,-13.671593534612748,31.371536711810823
6445,-13.581207015499617,31.37151915281431
6446,-13.490819842475576,31.371501721315227
6447,-13.400432019558616,31.371484417084236
6448,-13.310043550773358,31.37146723989387
6449,-13.219654440150965,31.371450189518573
6450,-13.129264691729146,31.371433265734595
6451,-13.038874309552112,31.37141646832008
6452,-12.9484832976705,31.37139979705502
6453,-12.858091660141383,31.371383251721223
6454,-12.7676994010282,31.37136683210234
6455,-12.677306524400692,31.37135053798386
6456,-12.586913034334916,31.37133436915308
6457,-12.496518934913151,31.37131832539912
6458,-12.406124230223902,31.371302406512875
6459,-12.31572892436182,31.371286612287083
6460,-12.225333021427682,31.37127094251624
6461,-12.134936525528357,31.37125539699664
6462,-12.044539440776717,31.371239975526347
6463,-11.954141771291672,31.371224677905207
6464,-11.863743521198078,31.37120950393483
6465,-11.77334469462668,31.371194453418585
6466,-11.682945295714113,31.37117952616158
6467,-11.59254532860284,31.37116472197069
6468,-11.502144797441115,31.371150040654506
6469,-11.41174370638293,31.37113548202338
6470,-11.32134205958799,31.37112104588937
6471,-11.230939861221648,31.37110673206626
6472,-11.14053711545487,31.371092540369563
6473,-11.050133826464238,31.371078470616485
6474,-10.959729998431834,31.371064522625936
6475,-10.869325635545229,31.371050696218536
6476,-10.778920741997466,31.37103699121659
6477,-10.688515321986989,31.3710234074441
6478,-10.598109379717595,31.37100994472672
6479,-10.507702919398412,31.370996602891804
6480,-10.41729594524385,31.37098338176838
6481,-10.326888461473557,31.37097028118712
6482,-10.236480472312351,31.37095730098037
6483,-10.146071981990245,31.37094444098212
6484,-10.055662994742317,31.370931701028017
6485,-9.965253514808737,31.370919080955343
6486,-9.87484354643468,31.37090658060303
6487,-9.78443309387032,31.370894199811627
6488,-9.694022161370745,31.37088193842332
6489,-9.603610753195948,31.37086979628191
6490,-9.513198873610785,31.370857773232828
6491,-9.42278652688487,31.37084586912312
6492,-9.332373717292644,31.370834083801405
6493,-9.241960449113217,31.37082241711796
6494,-9.151546726630404,31.37081086892462
6495,-9.061132554132632,31.370799439074823
6496,-8.970717935912937,31.370788127423605
6497,-8.880302876268889,31.370776933827575
6498,-8.789887379502552,31.370765858144942
6499,-8.699471449920463,31.370754900235458
6500,-8.60905509183356,31.37074405996048
6501,-14.6612187596541,31.465972183432044
6502,-14.570839661350403,31.4659532128878
6503,-14.480459865585674,31.465934372477
6504,-14.390079376302811,31.46591566194925
6505,-14.299698197451836,31.465897081056116
6506,-14.209316332989756,31.465878629551117
6507,-14.118933786880548,31.465860307189708
6508,-14.028550563095116,31.465842113729323
6509,-13.938166665611286,31.465824048929285
6510,-13.84778209841372,31.46580611255087
6511,-13.757396865493876,31.46578830435725
6512,-13.667010970850033,31.46577062411351
6513,-13.57662441848715,31.465753071586644
6514,-13.486237212416915,31.46573564654553
6515,-13.39584935665765,31.46571834876093
6516,-13.3054608552343,31.46570117800548
6517,-13.21507171217837,31.465684134053703
6518,-13.124681931527908,31.46566721668196
6519,-13.034291517327432,31.465650425668485
6520,-12.943900473627927,31.46563376079335
6521,-12.853508804486784,31.46561722183846
6522,-12.763116513967743,31.46560080858757
6523,-12.672723606140895,31.46558452082626
6524,-12.582330085082583,31.465568358341912
6525,-12.491935954875432,31.46555232092373
6526,-12.401541219608246,31.465536408362727
6527,-12.311145883375993,31.465520620451706
6528,-12.220749950279751,31.465504956985264
6529,-12.130353424426689,31.46548941775978
6530,-12.039956309930012,31.465474002573423
6531,-11.949558610908912,31.465458711226116
6532,-11.859160331488544,31.465443543519555
6533,-11.768761475799955,31.465428499257204
6534,-11.67836204798009,31.465413578244263
6535,-11.58796205217169,31.46539878028769
6536,-11.497561492523312,31.465384105196165
6537,-11.407160373189225,31.46536955278012
6538,-11.31675869832943,31.46535512285172
6539,-11.226356472109565,31.465340815224824
6540,-11.135953698700892,31.46532662971503
6541,-11.045550382280249,31.46531256613963
6542,-10.955146527030012,31.465298624317636
6543,-10.864742137138045,31.46528480406973
6544,-10.774337216797644,31.465271105218317
6545,-10.683931770207527,31.465257527587468
6546,-10.593525801571769,31.465244071002957
6547,-10.503119315099765,31.46523073529219
6548,-10.412712315006196,31.465217520284284
6549,-10.322304805510962,31.46520442581001
6550,-10.231896790839157,31.46519145170179
6551,-10.141488275221048,31.465178597793702
6552,-10.051079262891966,31.465165863921467
6553,-9.960669758092346,31.46515324992246
6554,-9.87025976506761,31.46514075563568
6555,-9.779849288068185,31.46512838090177
6556,-9.689438331349413,31.465116125563007
6557,-9.59902689917153,31.465103989463262
6558,-9.508614995799617,31.465091972448057
6559,-9.41820262550357,31.4650800743645
6560,-9.327789792558043,31.46506829506132
6561,-9.237376501242396,31.46505663438885
6562,-9.146962755840669,31.465045092199016
6563,-9.056548560641536,31.465033668345345
6564,-8.96613391993825,31.46502236268294
6565,-8.875718838028611,31.465011175068497
6566,-8.785303319214924,31.465000105360296
6567,-8.694887367803943,31.464989153418188
6568,-8.604470988106833,31.464978319103583
6569,-14.566211887993022,31.560182198306023
6570,-14.475832056621671,31.5601633645518
6571,-14.385451531934292,31.56014466066786
6572,-14.29507031788124,31.56012608640585
6573,-14.204688418419872,31.56010764151942
6574,-14.11430583751454,31.56008932576412
6575,-14.0239225791365,31.560071138897463
6576,-13.93353864726392,31.56005308067889
6577,-13.843154045881812,31.560035150869755
6578,-13.752768778982007,31.560017349233352
6579,-13.662382850563093,31.559999675534847
6580,-13.571996264630394,31.55998212954134
6581,-13.481609025195942,31.559964711021788
6582,-13.391221136278386,31.55994741974708
6583,-13.300832601903018,31.55993025548992
6584,-13.210443426101673,31.55991321802494
6585,-13.120053612912727,31.559896307128597
6586,-13.029663166381049,31.55987952257921
6587,-12.93927209055794,31.559862864156948
6588,-12.8488803895011,31.559846331643826
6589,-12.758488067274628,31.559829924823678
6590,-12.668095127948916,31.559813643482173
6591,-12.577701575600644,31.55979748740679
6592,-12.487307414312736,31.55978145638684
6593,-12.396912648174322,31.5597655502134
6594,-12.306517281280676,31.559749768679392
6595,-12.216121317733208,31.55973411157949
6596,-12.125724761639384,31.55971857871017
6597,-12.035327617112715,31.55970316986969
6598,-11.944929888272704,31.55968788485806
6599,-11.854531579244814,31.55967272347708
6600,-11.764132694160384,31.559657685530283
6601,-11.673733237156654,31.559642770822972
6602,-11.583333212376672,31.559627979162187
6603,-11.492932623969292,31.559613310356703
6604,-11.402531476089072,31.55959876421705
6605,-11.3121297728963,31.559584340555457
6606,-11.221727518556914,31.55957003918589
6607,-11.131324717242446,31.559555859924025
6608,-11.040921373130036,31.559541802587244
6609,-10.95051749040233,31.55952786699464
6610,-10.860113073247474,31.559514052967003
6611,-10.769708125859038,31.559500360326805
6612,-10.679302652436023,31.55948678889821
6613,-10.58889665718279,31.55947333850706
6614,-10.49849014430898,31.559460008980885
6615,-10.408083118029548,31.559446800148866
6616,-10.317675582564672,31.559433711841848
6617,-10.227267542139709,31.55942074389235
6618,-10.136859000985176,31.559407896134527
6619,-10.04644996333668,31.5593951684042
6620,-9.956040433434902,31.559382560538808
6621,-9.865630415525526,31.559370072377448
6622,-9.775219913859226,31.559357703760845
6623,-9.684808932691611,31.55934545453135
6624,-9.594397476283149,31.55933332453293
6625,-9.503985548899184,31.55932131361118
6626,-9.413573154809848,31.55930942161329
6627,-9.323160298290029,31.55929764838808
6628,-9.232746983619338,31.55928599378596
6629,-9.14233321508205,31.55927445765893
6630,-9.051918996967077,31.559263039860607
6631,-8.961504333567909,31.55925174024617
6632,-8.871089229182573,31.55924055867241
6633,-8.780673688113605,31.559229494997677
6634,-8.69025771466798,31.55921854908189
6635,-14.561538576312977,31.65440627583004
6636,-14.471158708995134,31.654387448797227
6637,-14.38077814856537,31.654368751621803
6638,-14.29039689897438,31.654350184055527
6639,-14.200014964179893,31.65433174585214
6640,-14.109632348146611,31.654313436767296
6641,-14.019249054846156,31.65429525655861
6642,-13.92886508825706,31.65427720498562
6643,-13.83848045236467,31.654259281809782
6644,-13.748095151161172,31.65424148679449
6645,-13.657709188645509,31.65422381970501
6646,-13.567322568823355,31.65420628030852
6647,-13.476935295707069,31.654188868374103
6648,-13.38654737331566,31.654171583672728
6649,-13.29615880567476,31.654154425977204
6650,-13.205769596816529,31.654137395062257
6651,-13.115379750779706,31.65412049070444
6652,-13.024989271609458,31.65410371268216
6653,-12.93459816335744,31.6540870607757
6654,-12.844206430081693,31.654070534767143
6655,-12.753814075846616,31.65405413444044
6656,-12.663421104722948,31.654037859581347
6657,-12.57302752078768,31.65402170997744
6658,-12.482633328124068,31.654005685418117
6659,-12.39223853082156,31.653989785694552
6660,-12.301843132975742,31.65397401059976
6661,-12.211447138688332,31.653958359928502
6662,-12.12105055206713,31.653942833477355
6663,-12.030653377225942,31.653927431044657
6664,-11.940255618284583,31.653912152430525
6665,-11.84985727936882,31.653896997436835
6666,-11.7594583646103,31.65388196586722
6667,-11.669058878146576,31.653867057527076
6668,-11.578658824120987,31.65385227222352
6669,-11.488258206682666,31.65383760976544
6670,-11.397857029986492,31.653823069963416
6671,-11.307455298193045,31.6538086526298
6672,-11.21705301546853,31.653794357578644
6673,-11.126650185984806,31.653780184625692
6674,-11.03624681391927,31.653766133588444
6675,-10.94584290345486,31.65375220428606
6676,-10.85543845878001,31.653738396539417
6677,-10.765033484088578,31.65372471017108
6678,-10.674627983579828,31.653711145005307
6679,-10.584221961458384,31.653697700868022
6680,-10.493815421934196,31.653684377586828
6681,-10.40340836922247,31.653671174991
6682,-10.313000807543656,31.65365809291148
6683,-10.22259274112338,31.653645131180863
6684,-10.13218417419242,31.653632289633396
6685,-10.041775110986654,31.65361956810497
6686,-9.951365555747014,31.653606966433124
6687,-9.860955512719448,31.653594484457034
6688,-9.77054498615489,31.65358212201751
6689,-9.680133980309185,31.653569878956983
6690,-9.589722499443074,31.65355775511951
6691,-9.49931054782214,31.65354575035076
6692,-9.40889812971676,31.653533864498023
6693,-9.318485249402071,31.65352209741019
6694,-9.22807191115793,31.653510448937745
6695,-9.137658119268847,31.6534989189328
6696,-9.047243878023975,31.653487507249014
6697,-8.956829191717034,31.65347621374169
6698,-8.866414064646289,31.65346503826767
6699,-14.466439837739664,31.74860657890688
6700,-14.376059241230069,31.748587888504645
6701,-14.285677955765712,31.74856932769865
6702,-14.195295985304687,31.748550896242744
6703,-14.104913333812064,31.748532593892676
6704,-14.01453000525983,31.748514420406163
6705,-13.924146003626849,31.74849637554284
6706,-13.833761332898856,31.74847845906428
6707,-13.743375997068371,31.748460670733945
6708,-13.652990000134706,31.748443010317224
6709,-13.56260334610386,31.748425477581403
6710,-13.472216038988568,31.748408072295646
6711,-13.381828082808171,31.74839079423101
6712,-13.29143948158864,31.748373643160438
6713,-13.201050239362498,31.748356618858708
6714,-13.11066036016879,31.7483397211025
6715,-13.020269848053056,31.74832294967032
6716,-12.929878707067257,31.748306304342524
6717,-12.83948694126978,31.74828978490132
6718,-12.749094554725367,31.74827339113073
6719,-12.658701551505064,31.74825712281661
6720,-12.568307935686205,31.748240979746644
6721,-12.477913711352356,31.748224961710317
6722,-12.387518882593302,31.748209068498884
6723,-12.297123453504936,31.74819329990547
6724,-12.206727428189314,31.748177655724927
6725,-12.116330810754524,31.74816213575393
6726,-12.02593360531471,31.748146739790887
6727,-11.935535815989992,31.74813146763603
6728,-11.845137446906437,31.74811631909132
6729,-11.754738502196012,31.748101293960477
6730,-11.664338985996563,31.748086392048982
6731,-11.57393890245174,31.748071613164072
6732,-11.483538255710975,31.74805695711469
6733,-11.393137049929454,31.748042423711546
6734,-11.302735289268028,31.74802801276704
6735,-11.212332977893228,31.748013724095337
6736,-11.121930119977176,31.74799955751227
6737,-11.03152671969758,31.747985512835417
6738,-10.941122781237658,31.747971589884035
6739,-10.850718308786131,31.747957788479088
6740,-10.76031330653713,31.74794410844323
6741,-10.66990777869022,31.74793054960081
6742,-10.57950172945028,31.747917111777827
6743,-10.489095163027557,31.747903794801985
6744,-10.398688083637518,31.747890598502643
6745,-10.308280495500885,31.747877522710827
6746,-10.217872402843565,31.747864567259217
6747,-10.12746380989659,31.74785173198214
6748,-10.037054720896103,31.747839016715595
6749,-9.946645140083318,31.747826421297187
6750,-9.856235071704424,31.74781394556619
6751,-9.76582452001062,31.747801589363483
6752,-9.67541348925801,31.747789352531598
6753,-9.585001983707585,31.747777234914658
6754,-9.494590007625176,31.74776523635844
6755,-9.40417756528142,31.74775335671029
6756,-9.313764660951696,31.74774159581921
6757,-9.223351298916104,31.74772995353576
