name,lat,lon
0,-16.247661608212763,22.0267720035632
1,-16.15729538792974,22.02675070567828
2,-16.06692840215981,22.02672954265165
3,-15.976560654715696,22.026708514196986
4,-15.886192149417868,22.026687620030078
5,-15.79582289009449,22.02666685986884
6,-15.705452880581374,22.026646233433283
7,-15.615082124721983,22.026625740445528
8,-15.52471062636734,22.026605380629768
9,-15.434338389376016,22.026585153712276
10,-15.343965417614124,22.026565059421383
11,-15.253591714955208,22.026545097487496
12,-15.163217285280249,22.026525267643052
13,-15.072842132477625,22.026505569622536
14,-14.982466260443061,22.026486003162464
15,-14.89208967307962,22.026466568001364
16,-14.801712374297592,22.02644726387979
17,-14.711334368014532,22.02642809054028
18,-14.620955658155184,22.026409047727384
19,-14.530576248651455,22.026390135187636
20,-14.440196143442336,22.026371352669543
21,-14.349815346473926,22.026352699923574
22,-14.259433861699355,22.026334176702175
23,-14.16905169307874,22.026315782759735
24,-14.078668844579141,22.026297517852583
25,-13.988285320174569,22.026279381739002
26,-13.897901123845887,22.026261374179175
27,-13.807516259580797,22.026243494935226
28,-13.717130731373803,22.02622574377119
29,-13.626744543226149,22.026208120452992
30,-13.536357699145809,22.026190624748477
31,-13.445970203147429,22.026173256427356
32,-13.355582059252287,22.02615601526123
33,-13.26519327148826,22.02613890102357
34,-13.17480384388976,22.02612191348973
35,-13.084413780497732,22.026105052436897
36,-12.994023085359583,22.02608831764413
37,-16.51873249203224,22.121314355116304
38,-16.428368590808805,22.121292650951997
39,-16.33800391270809,22.121271082517723
40,-16.247638461519376,22.121249649520717
41,-16.157272241039784,22.121228351670386
42,-16.066905255074264,22.121207188678262
43,-15.976537507435552,22.121186160258024
44,-15.886169001944088,22.121165266125473
45,-15.795799742428057,22.121144505998526
46,-15.705429732723282,22.121123879597192
47,-15.615058976673211,22.121103386643583
48,-15.524687478128874,22.121083026861903
49,-15.434315240948857,22.121062799978407
50,-15.343942268999244,22.121042705721457
51,-15.253568566153607,22.121022743821435
52,-15.163194136292926,22.12100291401079
53,-15.072818983305579,22.120983216024012
54,-14.982443111087298,22.1209636495976
55,-14.892066523541114,22.1209442144701
56,-14.80168922457736,22.12092491038205
57,-14.711311218113586,22.12090573707601
58,-14.620932508074523,22.12088669429652
59,-14.530553098392085,22.12086778179011
60,-14.440172993005271,22.120848999305284
61,-14.349792195860182,22.12083034659253
62,-14.259410710909947,22.120811823404274
63,-14.169028542114667,22.120793429494913
64,-14.078645693441436,22.12077516462079
65,-13.988262168864248,22.12075702854016
66,-13.897877972363963,22.120739021013232
67,-13.807493107928295,22.12072114180212
68,-13.71710757955174,22.12070339067086
69,-13.626721391235563,22.120685767385385
70,-13.536334546987725,22.120668271713523
71,-13.445947050822882,22.120650903425
72,-13.355558906762298,22.120633662291418
73,-13.265170118833861,22.120616548086243
74,-13.174780691071993,22.120599560584825
75,-13.084390627517628,22.12058269956436
76,-12.993999932218177,22.120565964803905
77,-16.609026174979856,22.215813780311485
78,-16.51866305381376,22.215791940226868
79,-16.428299151991897,22.21577023616697
80,-16.337934473295658,22.215748667836877
81,-16.247569021514337,22.215727234943838
82,-16.157202800445056,22.215705937197246
83,-16.066835813892784,22.21568477430864
84,-15.976468065670247,22.21566374599171
85,-15.886099559597898,22.21564285196224
86,-15.795730299503921,22.215622091938155
87,-15.705360289224155,22.21560146563947
88,-15.614989532602037,22.215580972788302
89,-15.524618033488625,22.215560613108845
90,-15.434245795742504,22.215540386327376
91,-15.34387282322977,22.215520292172233
92,-15.25349911982398,22.215500330373814
93,-15.163124689406125,22.215480500664572
94,-15.0727495358646,22.215460802778985
95,-14.982373663095132,22.215441236453575
96,-14.891997075000782,22.215421801426864
97,-14.801619775491863,22.215402497439413
98,-14.71124176848593,22.21538332423377
99,-14.620863057907735,22.215364281554482
100,-14.530483647689174,22.21534536914808
101,-14.440103541769277,22.215326586763073
102,-14.349722744094139,22.21530793414994
103,-14.25934125861688,22.21528941106112
104,-14.168959089297639,22.215271017251013
105,-14.078576240103503,22.215252752475944
106,-13.988192715008454,22.215234616494197
107,-13.897808517993376,22.215216609065962
108,-13.807423653045976,22.21519872995336
109,-13.717038124160778,22.21518097892043
110,-13.626651935339014,22.21516335573311
111,-13.536265090588678,22.21514586015922
112,-13.445877593924422,22.215128491968496
113,-13.355489449367525,22.21511125093253
114,-13.265100660945874,22.21509413682481
115,-13.174711232693884,22.21507714942067
116,-13.084321168652517,22.215060288497316
117,-12.993930472869172,22.215043553833794
118,-16.69927278361227,22.31031323114816
119,-16.60891044586835,22.310291254916514
120,-16.518547323700037,22.31026941500629
121,-16.428183420880806,22.310247711120418
122,-16.33781874119204,22.310226142963966
123,-16.24745328842305,22.310204710244193
124,-16.157087066370977,22.310183412670497
125,-16.066720078840767,22.31016224995443
126,-15.976352329645184,22.31014122180966
127,-15.885983822604704,22.310120327951996
128,-15.795614561547502,22.310099568099353
129,-15.705244550309418,22.310078941971753
130,-15.614873792733915,22.310058449291315
131,-15.52450229267206,22.31003808978224
132,-15.434130053982438,22.310017863170803
133,-15.343757080531148,22.309997769185337
134,-15.253383376191776,22.309977807556265
135,-15.163008944845327,22.30995797801602
136,-15.072633790380177,22.309938280299093
137,-14.982257916692088,22.309918714141997
138,-14.891881327684109,22.309899279283282
139,-14.801504027266578,22.30987997546349
140,-14.711126019357057,22.309860802425177
141,-14.620747307880297,22.309841759912896
142,-14.530367896768219,22.309822847673175
143,-14.439987789959854,22.309804065454525
144,-14.349606991401306,22.309785413007436
145,-14.259225505045718,22.309766890084344
146,-14.168843334853205,22.309748496439646
147,-14.07846048479088,22.309730231829683
148,-13.988076958832746,22.309712096012724
149,-13.897692760959691,22.30969408874898
150,-13.807307895159418,22.309676209800564
151,-13.71692236542646,22.309658458931516
152,-13.626536175762073,22.30964083590778
153,-13.536149330174258,22.309623340497176
154,-13.445761832677661,22.30960597246945
155,-13.355373687293579,22.30958873159619
156,-13.264984898049898,22.30957161765088
157,-13.174595468981064,22.30955463040887
158,-13.084205404128017,22.309537769647356
159,-12.99381470753819,22.309521035145398
160,-16.789472315762424,22.404812658127806
161,-16.699110764791833,22.404790545520683
162,-16.608748425638087,22.40476856953372
163,-16.518385302066672,22.404746729867654
164,-16.428021397851126,22.40472502622541
165,-16.33765671677284,22.404703458312053
166,-16.247291262621122,22.404682025834855
167,-16.156925039193137,22.40466072850322
168,-16.06655805029386,22.404639566028692
169,-15.976190299736045,22.404618538124954
170,-15.88582179134018,22.40459764450781
171,-15.795452528934469,22.404576884895192
172,-15.70508251635476,22.40455625900711
173,-15.61471175744454,22.404535766565694
174,-15.524340256054867,22.404515407295143
175,-15.43396801604435,22.404495180921746
176,-15.343595041279112,22.404475087173843
177,-15.253221335632743,22.404455125781844
178,-15.16284690298626,22.40443529647819
179,-15.072471747228054,22.404415598997385
180,-14.982095872253904,22.404396033075944
181,-14.891719281966871,22.404376598452412
182,-14.801341980277298,22.404357294867346
183,-14.71096397110276,22.40433812206329
184,-14.620585258368042,22.40431907978481
185,-14.53020584600506,22.40430016777844
186,-14.439825737952853,22.4042813857927
187,-14.349444938157545,22.404262733578065
188,-14.259063450572286,22.404244210886986
189,-14.16868127915722,22.40422581747387
190,-14.078298427879458,22.404207553095045
191,-13.987914900713017,22.4041894175088
192,-13.897530701638798,22.404171410475332
193,-13.807145834644519,22.404153531756773
194,-13.716760303724715,22.40413578111716
195,-13.626374112880681,22.404118158322436
196,-13.535987266120392,22.404100663140444
197,-13.445599767458539,22.4040832953409
198,-13.355211620916407,22.404066054695427
199,-13.264822830521913,22.404048940977503
200,-13.1744334003095,22.404031953962466
201,-13.08404333432013,22.40401509342753
202,-12.993652636601231,22.403998359151764
203,-16.879624769433033,22.499312011755237
204,-16.789264008573156,22.499289762542467
205,-16.698902455781262,22.49926765025063
206,-16.608540114814883,22.499245674578273
207,-16.51817698943954,22.499223835226122
208,-16.427813083428756,22.4992021318971
209,-16.33744840056397,22.499180564296303
210,-16.24708294463449,22.499159132130988
211,-16.1567167194375,22.499137835110563
212,-16.066349728778,22.499116672946585
213,-15.97598197646876,22.49909564535274
214,-15.885613466330298,22.499074752044834
215,-15.79524420219082,22.49905399274081
216,-15.704874187886189,22.499033367160674
217,-15.614503427259917,22.499012875026576
218,-15.52413192416308,22.498992516062707
219,-15.433759682454307,22.498972289995358
220,-15.343386705999734,22.498952196552874
221,-15.253012998672956,22.49893223546568
222,-15.162638564355031,22.498912406466225
223,-15.072263406934356,22.498892709289002
224,-14.981887530306722,22.49887314367054
225,-14.891510938375214,22.498853709349387
226,-14.80113363505018,22.498834406066095
227,-14.710755624249238,22.49881523356323
228,-14.620376909897159,22.498796191585352
229,-14.529997495925883,22.498777279879004
230,-14.439617386274485,22.498758498192707
231,-14.349236584889075,22.498739846276948
232,-14.258855095722843,22.498721323884176
233,-14.168472922735953,22.49870293076879
234,-14.078090069895511,22.498684666687147
235,-13.987706541175552,22.498666531397525
236,-13.897322340557,22.498648524660133
237,-13.806937472027604,22.498630646237103
238,-13.71655193958189,22.498612895892478
239,-13.62616574722117,22.498595273392205
240,-13.535778898953458,22.49857777850412
241,-13.44539139879343,22.49856041099797
242,-13.355003250762412,22.49854317064536
243,-13.264614458888321,22.49852605721977
244,-13.174225027205612,22.498509070496567
245,-13.083834959755272,22.498492210252948
246,-12.993444260584754,22.498475476267984
247,-16.969730142796426,22.59381124253925
248,-16.879370175370937,22.593788856488942
249,-16.789009412274496,22.593766607662378
250,-16.6986478572566,22.593744495755896
251,-16.60828551407482,22.59372252046804
252,-16.51792238649471,22.593700681499563
253,-16.42755847828979,22.593678978553374
254,-16.33719379324152,22.593657411334586
